month,market_code,domain,record_count
2021-02,JP,treatment_regimen,5
2021-02,US,treatment_regimen,7
2021-03,AU,treatment_regimen,1
2021-03,CA,treatment_regimen,5
2021-03,CN,treatment_regimen,8
2021-03,DE,treatment_regimen,2
2021-03,FR,treatment_regimen,6
2021-03,JP,treatment_regimen,5
2021-03,US,treatment_regimen,6
2021-04,AU,treatment_regimen,1
2021-04,CA,treatment_regimen,3
2021-04,CN,treatment_regimen,4
2021-04,DE,treatment_regimen,6
2021-04,JP,treatment_regimen,5
2021-04,US,treatment_regimen,7
2021-05,AU,treatment_regimen,3
2021-05,CN,treatment_regimen,3
2021-05,DE,treatment_regimen,4
2021-05,FR,treatment_regimen,1
2021-05,JP,treatment_regimen,8
2021-05,US,treatment_regimen,10
2021-06,CA,treatment_regimen,2
2021-06,CN,treatment_regimen,7
2021-06,DE,treatment_regimen,3
2021-06,FR,treatment_regimen,3
2021-06,JP,treatment_regimen,7
2021-06,US,treatment_regimen,9
2021-07,CA,treatment_regimen,5
2021-07,CN,treatment_regimen,2
2021-07,DE,treatment_regimen,2
2021-07,JP,treatment_regimen,9
2021-07,US,treatment_regimen,8
2021-08,CA,treatment_regimen,2
2021-08,CN,treatment_regimen,4
2021-08,DE,treatment_regimen,6
2021-08,FR,treatment_regimen,1
2021-08,JP,treatment_regimen,4
2021-08,US,treatment_regimen,7
2021-09,AU,treatment_regimen,1
2021-09,CA,treatment_regimen,2
2021-09,CN,treatment_regimen,3
2021-09,DE,treatment_regimen,5
2021-09,FR,treatment_regimen,1
2021-09,JP,treatment_regimen,2
2021-09,US,treatment_regimen,10
2021-10,AU,treatment_regimen,1
2021-10,CN,treatment_regimen,2
2021-10,DE,treatment_regimen,1
2021-10,FR,treatment_regimen,2
2021-10,JP,treatment_regimen,8
2021-10,US,treatment_regimen,9
2021-11,AU,treatment_regimen,2
2021-11,CA,treatment_regimen,6
2021-11,CN,treatment_regimen,3
2021-11,DE,treatment_regimen,2
2021-11,FR,treatment_regimen,6
2021-11,JP,treatment_regimen,6
2021-11,US,treatment_regimen,13
2021-12,CA,treatment_regimen,3
2021-12,CN,treatment_regimen,2
2021-12,DE,treatment_regimen,6
2021-12,FR,treatment_regimen,6
2021-12,JP,treatment_regimen,4
2021-12,US,treatment_regimen,5
2022-01,AU,treatment_regimen,5
2022-01,CA,treatment_regimen,1
2022-01,CN,treatment_regimen,5
2022-01,DE,treatment_regimen,6
2022-01,FR,treatment_regimen,4
2022-01,JP,treatment_regimen,5
2022-01,US,treatment_regimen,10
2022-02,AU,treatment_regimen,3
2022-02,CA,treatment_regimen,1
2022-02,CN,treatment_regimen,6
2022-02,DE,treatment_regimen,8
2022-02,FR,treatment_regimen,2
2022-02,JP,treatment_regimen,7
2022-02,US,treatment_regimen,8
2022-03,CA,treatment_regimen,3
2022-03,CN,treatment_regimen,8
2022-03,DE,treatment_regimen,3
2022-03,JP,treatment_regimen,2
2022-03,US,treatment_regimen,11
2022-04,CA,treatment_regimen,3
2022-04,CN,treatment_regimen,3
2022-04,DE,treatment_regimen,9
2022-04,FR,treatment_regimen,5
2022-04,JP,treatment_regimen,2
2022-04,US,treatment_regimen,7
2022-05,AU,treatment_regimen,2
2022-05,CA,treatment_regimen,1
2022-05,CN,treatment_regimen,3
2022-05,DE,treatment_regimen,4
2022-05,FR,treatment_regimen,3
2022-05,JP,treatment_regimen,5
2022-05,US,treatment_regimen,13
2022-06,AU,treatment_regimen,1
2022-06,CA,treatment_regimen,2
2022-06,CN,treatment_regimen,5
2022-06,DE,treatment_regimen,9
2022-06,FR,treatment_regimen,3
2022-06,JP,treatment_regimen,4
2022-06,US,treatment_regimen,7
2022-07,AU,treatment_regimen,1
2022-07,CA,treatment_regimen,2
2022-07,CN,treatment_regimen,3
2022-07,DE,treatment_regimen,10
2022-07,FR,treatment_regimen,1
2022-07,JP,treatment_regimen,6
2022-07,US,treatment_regimen,6
2022-08,AU,treatment_regimen,2
2022-08,CA,treatment_regimen,5
2022-08,CN,treatment_regimen,5
2022-08,DE,treatment_regimen,5
2022-08,FR,treatment_regimen,1
2022-08,JP,treatment_regimen,3
2022-08,US,treatment_regimen,5
2022-09,AU,treatment_regimen,3
2022-09,CA,treatment_regimen,1
2022-09,CN,treatment_regimen,9
2022-09,DE,treatment_regimen,7
2022-09,FR,treatment_regimen,2
2022-09,JP,treatment_regimen,5
2022-09,US,treatment_regimen,11
2022-10,AU,treatment_regimen,2
2022-10,CA,treatment_regimen,2
2022-10,CN,treatment_regimen,3
2022-10,DE,treatment_regimen,5
2022-10,FR,treatment_regimen,5
2022-10,JP,treatment_regimen,4
2022-10,US,treatment_regimen,9
2022-11,AU,treatment_regimen,3
2022-11,CA,treatment_regimen,4
2022-11,CN,treatment_regimen,8
2022-11,DE,treatment_regimen,9
2022-11,FR,treatment_regimen,7
2022-11,JP,treatment_regimen,4
2022-11,US,treatment_regimen,12
2022-12,AU,treatment_regimen,1
2022-12,CA,treatment_regimen,2
2022-12,CN,treatment_regimen,3
2022-12,DE,treatment_regimen,6
2022-12,FR,treatment_regimen,4
2022-12,JP,treatment_regimen,11
2022-12,US,treatment_regimen,8
2023-01,AU,treatment_regimen,1
2023-01,CN,treatment_regimen,4
2023-01,DE,treatment_regimen,9
2023-01,FR,treatment_regimen,4
2023-01,JP,treatment_regimen,3
2023-01,US,treatment_regimen,9
2023-02,AU,treatment_regimen,3
2023-02,CA,treatment_regimen,2
2023-02,CN,treatment_regimen,3
2023-02,DE,treatment_regimen,10
2023-02,FR,treatment_regimen,9
2023-02,JP,treatment_regimen,7
2023-02,US,treatment_regimen,10
2023-03,AU,treatment_regimen,4
2023-03,CA,treatment_regimen,7
2023-03,CN,treatment_regimen,6
2023-03,DE,treatment_regimen,6
2023-03,FR,treatment_regimen,3
2023-03,JP,treatment_regimen,6
2023-03,US,treatment_regimen,11
2023-04,AU,treatment_regimen,3
2023-04,CA,treatment_regimen,4
2023-04,CN,treatment_regimen,5
2023-04,DE,treatment_regimen,5
2023-04,FR,treatment_regimen,8
2023-04,JP,treatment_regimen,7
2023-04,US,treatment_regimen,10
2023-05,AU,treatment_regimen,3
2023-05,CA,treatment_regimen,1
2023-05,CN,treatment_regimen,5
2023-05,DE,treatment_regimen,3
2023-05,FR,treatment_regimen,4
2023-05,JP,treatment_regimen,4
2023-05,US,treatment_regimen,8
2023-06,AU,treatment_regimen,1
2023-06,CA,treatment_regimen,1
2023-06,CN,treatment_regimen,4
2023-06,DE,treatment_regimen,6
2023-06,FR,treatment_regimen,2
2023-06,JP,treatment_regimen,7
2023-06,US,treatment_regimen,7
2023-07,CA,treatment_regimen,4
2023-07,CN,treatment_regimen,4
2023-07,DE,treatment_regimen,2
2023-07,FR,treatment_regimen,8
2023-07,JP,treatment_regimen,6
2023-07,US,treatment_regimen,11
2023-08,AU,treatment_regimen,3
2023-08,CA,treatment_regimen,3
2023-08,CN,treatment_regimen,2
2023-08,DE,treatment_regimen,13
2023-08,FR,treatment_regimen,5
2023-08,JP,treatment_regimen,6
2023-08,US,treatment_regimen,9
2023-09,AU,treatment_regimen,2
2023-09,CA,treatment_regimen,5
2023-09,CN,treatment_regimen,6
2023-09,DE,treatment_regimen,7
2023-09,FR,treatment_regimen,4
2023-09,JP,treatment_regimen,5
2023-09,US,treatment_regimen,10
2023-10,AU,treatment_regimen,1
2023-10,CA,treatment_regimen,3
2023-10,CN,treatment_regimen,5
2023-10,DE,treatment_regimen,10
2023-10,FR,treatment_regimen,5
2023-10,JP,treatment_regimen,5
2023-10,US,treatment_regimen,12
2023-11,AU,treatment_regimen,2
2023-11,CA,treatment_regimen,1
2023-11,CN,treatment_regimen,3
2023-11,DE,treatment_regimen,8
2023-11,FR,treatment_regimen,2
2023-11,JP,treatment_regimen,7
2023-11,US,treatment_regimen,7
2023-12,AU,treatment_regimen,1
2023-12,CN,treatment_regimen,3
2023-12,DE,treatment_regimen,6
2023-12,FR,treatment_regimen,2
2023-12,JP,treatment_regimen,4
2023-12,US,treatment_regimen,9
2024-01,AU,treatment_regimen,1
2024-01,CA,treatment_regimen,3
2024-01,CN,treatment_regimen,4
2024-01,DE,treatment_regimen,9
2024-01,FR,treatment_regimen,4
2024-01,JP,treatment_regimen,5
2024-01,US,treatment_regimen,13
2024-02,CA,treatment_regimen,2
2024-02,CN,treatment_regimen,4
2024-02,DE,treatment_regimen,5
2024-02,FR,treatment_regimen,2
2024-02,JP,treatment_regimen,7
2024-02,US,treatment_regimen,10
2024-03,AU,treatment_regimen,2
2024-03,CA,treatment_regimen,4
2024-03,CN,treatment_regimen,2
2024-03,DE,treatment_regimen,9
2024-03,FR,treatment_regimen,7
2024-03,JP,treatment_regimen,6
2024-03,US,treatment_regimen,13
2024-04,AU,treatment_regimen,2
2024-04,CN,treatment_regimen,2
2024-04,DE,treatment_regimen,3
2024-04,FR,treatment_regimen,6
2024-04,JP,treatment_regimen,2
2024-04,US,treatment_regimen,13
2024-05,AU,treatment_regimen,3
2024-05,CA,treatment_regimen,2
2024-05,CN,treatment_regimen,2
2024-05,DE,treatment_regimen,5
2024-05,FR,treatment_regimen,2
2024-05,JP,treatment_regimen,10
2024-05,US,treatment_regimen,9
2024-06,AU,treatment_regimen,3
2024-06,CA,treatment_regimen,4
2024-06,CN,treatment_regimen,7
2024-06,DE,treatment_regimen,8
2024-06,FR,treatment_regimen,6
2024-06,JP,treatment_regimen,3
2024-06,US,treatment_regimen,13
2024-07,AU,treatment_regimen,3
2024-07,CA,treatment_regimen,4
2024-07,CN,treatment_regimen,5
2024-07,DE,treatment_regimen,11
2024-07,FR,treatment_regimen,7
2024-07,JP,treatment_regimen,5
2024-07,US,treatment_regimen,12
2024-08,AU,treatment_regimen,1
2024-08,CA,treatment_regimen,3
2024-08,CN,treatment_regimen,3
2024-08,DE,treatment_regimen,3
2024-08,FR,treatment_regimen,4
2024-08,JP,treatment_regimen,9
2024-08,US,treatment_regimen,12
2024-09,AU,treatment_regimen,2
2024-09,CA,treatment_regimen,2
2024-09,CN,treatment_regimen,4
2024-09,DE,treatment_regimen,6
2024-09,FR,treatment_regimen,6
2024-09,JP,treatment_regimen,9
2024-09,US,treatment_regimen,8
2024-10,AU,treatment_regimen,1
2024-10,CA,treatment_regimen,1
2024-10,CN,treatment_regimen,5
2024-10,DE,treatment_regimen,7
2024-10,FR,treatment_regimen,3
2024-10,JP,treatment_regimen,3
2024-10,US,treatment_regimen,4
2024-11,AU,treatment_regimen,2
2024-11,CA,treatment_regimen,2
2024-11,CN,treatment_regimen,3
2024-11,DE,treatment_regimen,6
2024-11,FR,treatment_regimen,4
2024-11,JP,treatment_regimen,7
2024-11,US,treatment_regimen,11
2024-12,AU,treatment_regimen,3
2024-12,CA,treatment_regimen,1
2024-12,CN,treatment_regimen,2
2024-12,DE,treatment_regimen,6
2024-12,JP,treatment_regimen,2
2024-12,US,treatment_regimen,5
2025-01,AU,treatment_regimen,1
2025-01,DE,treatment_regimen,2
2025-01,FR,treatment_regimen,2
2025-01,JP,treatment_regimen,1
2025-01,US,treatment_regimen,4
2025-02,DE,treatment_regimen,6
2025-02,JP,treatment_regimen,2
2025-02,US,treatment_regimen,4
2025-03,AU,treatment_regimen,1
2025-03,CA,treatment_regimen,4
2025-03,DE,treatment_regimen,1
2025-03,FR,treatment_regimen,2
2025-03,JP,treatment_regimen,2
2025-03,US,treatment_regimen,7
2025-04,CA,treatment_regimen,2
2025-04,CN,treatment_regimen,2
2025-04,DE,treatment_regimen,4
2025-04,FR,treatment_regimen,3
2025-04,JP,treatment_regimen,3
2025-04,US,treatment_regimen,2
2025-05,AU,treatment_regimen,1
2025-05,CA,treatment_regimen,2
2025-05,CN,treatment_regimen,1
2025-05,DE,treatment_regimen,3
2025-05,FR,treatment_regimen,1
2025-05,JP,treatment_regimen,2
2025-05,US,treatment_regimen,5
2025-06,AU,treatment_regimen,1
2025-06,CN,treatment_regimen,1
2025-06,FR,treatment_regimen,3
2025-06,US,treatment_regimen,7
2025-07,AU,treatment_regimen,1
2025-07,CA,treatment_regimen,1
2025-07,DE,treatment_regimen,4
2025-07,FR,treatment_regimen,2
2025-07,JP,treatment_regimen,3
2025-07,US,treatment_regimen,3
2025-08,CA,treatment_regimen,2
2025-08,CN,treatment_regimen,2
2025-08,DE,treatment_regimen,3
2025-08,FR,treatment_regimen,1
2025-08,JP,treatment_regimen,3
2025-08,US,treatment_regimen,3
2025-09,CN,treatment_regimen,1
2025-09,DE,treatment_regimen,2
2025-09,FR,treatment_regimen,2
2025-09,JP,treatment_regimen,4
2025-09,US,treatment_regimen,1
2025-10,AU,treatment_regimen,1
2025-10,CN,treatment_regimen,2
2025-10,DE,treatment_regimen,2
2025-10,FR,treatment_regimen,3
2025-10,JP,treatment_regimen,2
2025-10,US,treatment_regimen,6
2025-11,AU,treatment_regimen,2
2025-11,CA,treatment_regimen,2
2025-11,DE,treatment_regimen,2
2025-11,JP,treatment_regimen,1
2025-11,US,treatment_regimen,5
2025-12,AU,treatment_regimen,1
2025-12,CA,treatment_regimen,1
2025-12,DE,treatment_regimen,4
2025-12,JP,treatment_regimen,2
2025-12,US,treatment_regimen,1
2019-02,AU,treatment_regimen_component,2
2019-02,DE,treatment_regimen_component,2
2019-02,FR,treatment_regimen_component,1
2019-02,JP,treatment_regimen_component,5
2019-02,US,treatment_regimen_component,6
2019-03,CA,treatment_regimen_component,6
2019-03,CN,treatment_regimen_component,2
2019-03,DE,treatment_regimen_component,5
2019-03,FR,treatment_regimen_component,6
2019-03,JP,treatment_regimen_component,8
2019-03,US,treatment_regimen_component,7
2019-04,AU,treatment_regimen_component,1
2019-04,CA,treatment_regimen_component,2
2019-04,CN,treatment_regimen_component,10
2019-04,DE,treatment_regimen_component,7
2019-04,FR,treatment_regimen_component,8
2019-04,JP,treatment_regimen_component,11
2019-04,US,treatment_regimen_component,18
2019-05,AU,treatment_regimen_component,1
2019-05,CA,treatment_regimen_component,11
2019-05,CN,treatment_regimen_component,6
2019-05,DE,treatment_regimen_component,5
2019-05,FR,treatment_regimen_component,4
2019-05,JP,treatment_regimen_component,7
2019-05,US,treatment_regimen_component,15
2019-06,CA,treatment_regimen_component,1
2019-06,CN,treatment_regimen_component,3
2019-06,DE,treatment_regimen_component,9
2019-06,FR,treatment_regimen_component,2
2019-06,JP,treatment_regimen_component,10
2019-06,US,treatment_regimen_component,21
2019-07,AU,treatment_regimen_component,1
2019-07,CA,treatment_regimen_component,4
2019-07,CN,treatment_regimen_component,11
2019-07,DE,treatment_regimen_component,10
2019-07,FR,treatment_regimen_component,7
2019-07,JP,treatment_regimen_component,8
2019-07,US,treatment_regimen_component,9
2019-08,AU,treatment_regimen_component,2
2019-08,CA,treatment_regimen_component,2
2019-08,CN,treatment_regimen_component,5
2019-08,DE,treatment_regimen_component,19
2019-08,FR,treatment_regimen_component,7
2019-08,JP,treatment_regimen_component,5
2019-08,US,treatment_regimen_component,17
2019-09,AU,treatment_regimen_component,4
2019-09,CA,treatment_regimen_component,2
2019-09,CN,treatment_regimen_component,3
2019-09,DE,treatment_regimen_component,14
2019-09,FR,treatment_regimen_component,5
2019-09,JP,treatment_regimen_component,13
2019-09,US,treatment_regimen_component,15
2019-10,AU,treatment_regimen_component,7
2019-10,CA,treatment_regimen_component,2
2019-10,CN,treatment_regimen_component,10
2019-10,DE,treatment_regimen_component,4
2019-10,JP,treatment_regimen_component,9
2019-10,US,treatment_regimen_component,9
2019-11,CA,treatment_regimen_component,4
2019-11,CN,treatment_regimen_component,8
2019-11,DE,treatment_regimen_component,7
2019-11,FR,treatment_regimen_component,4
2019-11,JP,treatment_regimen_component,4
2019-11,US,treatment_regimen_component,14
2019-12,AU,treatment_regimen_component,2
2019-12,CA,treatment_regimen_component,4
2019-12,CN,treatment_regimen_component,15
2019-12,DE,treatment_regimen_component,18
2019-12,FR,treatment_regimen_component,7
2019-12,JP,treatment_regimen_component,17
2019-12,US,treatment_regimen_component,37
2020-01,AU,treatment_regimen_component,6
2020-01,CA,treatment_regimen_component,6
2020-01,CN,treatment_regimen_component,5
2020-01,DE,treatment_regimen_component,15
2020-01,FR,treatment_regimen_component,8
2020-01,JP,treatment_regimen_component,19
2020-01,US,treatment_regimen_component,7
2020-02,AU,treatment_regimen_component,4
2020-02,CA,treatment_regimen_component,3
2020-02,CN,treatment_regimen_component,12
2020-02,DE,treatment_regimen_component,4
2020-02,FR,treatment_regimen_component,3
2020-02,JP,treatment_regimen_component,4
2020-02,US,treatment_regimen_component,18
2020-03,AU,treatment_regimen_component,3
2020-03,CA,treatment_regimen_component,3
2020-03,CN,treatment_regimen_component,8
2020-03,DE,treatment_regimen_component,4
2020-03,FR,treatment_regimen_component,1
2020-03,JP,treatment_regimen_component,7
2020-03,US,treatment_regimen_component,11
2020-04,AU,treatment_regimen_component,2
2020-04,CN,treatment_regimen_component,14
2020-04,DE,treatment_regimen_component,4
2020-04,FR,treatment_regimen_component,4
2020-04,JP,treatment_regimen_component,8
2020-04,US,treatment_regimen_component,23
2020-05,CA,treatment_regimen_component,4
2020-05,CN,treatment_regimen_component,10
2020-05,DE,treatment_regimen_component,10
2020-05,FR,treatment_regimen_component,7
2020-05,JP,treatment_regimen_component,6
2020-05,US,treatment_regimen_component,7
2020-06,AU,treatment_regimen_component,5
2020-06,CA,treatment_regimen_component,3
2020-06,CN,treatment_regimen_component,11
2020-06,DE,treatment_regimen_component,7
2020-06,FR,treatment_regimen_component,6
2020-06,JP,treatment_regimen_component,5
2020-06,US,treatment_regimen_component,22
2020-07,AU,treatment_regimen_component,8
2020-07,CN,treatment_regimen_component,7
2020-07,DE,treatment_regimen_component,4
2020-07,FR,treatment_regimen_component,7
2020-07,JP,treatment_regimen_component,8
2020-07,US,treatment_regimen_component,23
2020-08,AU,treatment_regimen_component,4
2020-08,CA,treatment_regimen_component,2
2020-08,CN,treatment_regimen_component,5
2020-08,DE,treatment_regimen_component,12
2020-08,FR,treatment_regimen_component,9
2020-08,JP,treatment_regimen_component,12
2020-08,US,treatment_regimen_component,10
2020-09,AU,treatment_regimen_component,7
2020-09,CA,treatment_regimen_component,4
2020-09,CN,treatment_regimen_component,10
2020-09,DE,treatment_regimen_component,14
2020-09,FR,treatment_regimen_component,10
2020-09,JP,treatment_regimen_component,5
2020-09,US,treatment_regimen_component,19
2020-10,AU,treatment_regimen_component,2
2020-10,CA,treatment_regimen_component,12
2020-10,DE,treatment_regimen_component,19
2020-10,FR,treatment_regimen_component,8
2020-10,JP,treatment_regimen_component,6
2020-10,US,treatment_regimen_component,19
2020-11,AU,treatment_regimen_component,5
2020-11,CA,treatment_regimen_component,4
2020-11,CN,treatment_regimen_component,11
2020-11,DE,treatment_regimen_component,6
2020-11,FR,treatment_regimen_component,3
2020-11,JP,treatment_regimen_component,2
2020-11,US,treatment_regimen_component,25
2020-12,CA,treatment_regimen_component,3
2020-12,CN,treatment_regimen_component,10
2020-12,DE,treatment_regimen_component,5
2020-12,FR,treatment_regimen_component,4
2020-12,JP,treatment_regimen_component,10
2020-12,US,treatment_regimen_component,37
2021-01,AU,treatment_regimen_component,4
2021-01,CA,treatment_regimen_component,2
2021-01,CN,treatment_regimen_component,6
2021-01,DE,treatment_regimen_component,8
2021-01,FR,treatment_regimen_component,3
2021-01,JP,treatment_regimen_component,7
2021-01,US,treatment_regimen_component,32
2021-02,AU,treatment_regimen_component,1
2021-02,CN,treatment_regimen_component,3
2021-02,DE,treatment_regimen_component,4
2021-02,FR,treatment_regimen_component,4
2021-02,JP,treatment_regimen_component,9
2021-02,US,treatment_regimen_component,14
2021-03,AU,treatment_regimen_component,2
2021-03,CA,treatment_regimen_component,8
2021-03,CN,treatment_regimen_component,12
2021-03,DE,treatment_regimen_component,4
2021-03,FR,treatment_regimen_component,12
2021-03,JP,treatment_regimen_component,13
2021-03,US,treatment_regimen_component,10
2021-04,AU,treatment_regimen_component,2
2021-04,CA,treatment_regimen_component,5
2021-04,CN,treatment_regimen_component,6
2021-04,DE,treatment_regimen_component,12
2021-04,JP,treatment_regimen_component,11
2021-04,US,treatment_regimen_component,16
2021-05,AU,treatment_regimen_component,3
2021-05,CN,treatment_regimen_component,6
2021-05,DE,treatment_regimen_component,8
2021-05,FR,treatment_regimen_component,1
2021-05,JP,treatment_regimen_component,17
2021-05,US,treatment_regimen_component,17
2021-06,CA,treatment_regimen_component,5
2021-06,CN,treatment_regimen_component,14
2021-06,DE,treatment_regimen_component,5
2021-06,FR,treatment_regimen_component,8
